"Date","Site.Name","COUNTY","AQS_PARAMETER_DESC","AQI","Latitude","Longitude","Month","Year"
2019-11-09,"Hattie Avenue","Forsyth","PM2.5",39,36.110693332,-80.2264378,11,2019
2019-11-09,"Leggett","Edgecombe","PM2.5",19,35.988278,-77.5843,11,2019
2019-11-09,"Mendenhall School","Guilford","PM2.5",55,36.1090060008986,-79.802314,11,2019
2019-11-09,"Millbrook School","Wake","Ozone",31,35.856111,-78.574167,11,2019
2019-11-09,"Millbrook School","Wake","PM2.5",32,35.856111,-78.574167,11,2019
2019-11-09,"Pitt Agri. Center","Pitt","PM2.5",14,35.6412760008938,-77.360126,11,2019
2019-11-09,"West Johnston Co.","Johnston","PM2.5",29,35.59095,-78.4622,11,2019
2019-11-10,"Bryson City","Swain","PM2.5",40,35.434767,-83.442133,11,2019
2019-11-10,"Castle Hayne","New Hanover","PM2.5",27,34.364167,-77.838611,11,2019
2019-11-10,"Clemmons Middle","Forsyth","PM2.5",67,36.026,-80.342,11,2019
2019-11-10,"Durham Armory","Durham","PM2.5",49,36.0329550008979,-78.904037,11,2019
2019-11-10,"Garinger High School","Mecklenburg","Ozone",34,35.2401000008895,-80.785683,11,2019
2019-11-10,"Garinger High School","Mecklenburg","PM2.5",67,35.2401000008895,-80.785683,11,2019
2019-11-10,"Hattie Avenue","Forsyth","PM2.5",63,36.110693332,-80.2264378,11,2019
2019-11-10,"Leggett","Edgecombe","PM2.5",28,35.988278,-77.5843,11,2019
2019-11-10,"Mendenhall School","Guilford","PM2.5",56,36.1090060008986,-79.802314,11,2019
2019-11-10,"Millbrook School","Wake","Ozone",35,35.856111,-78.574167,11,2019
2019-11-10,"Millbrook School","Wake","PM2.5",61,35.856111,-78.574167,11,2019
2019-11-10,"Pitt Agri. Center","Pitt","PM2.5",28,35.6412760008938,-77.360126,11,2019
2019-11-10,"West Johnston Co.","Johnston","PM2.5",48,35.59095,-78.4622,11,2019
2019-11-11,"Bryson City","Swain","PM2.5",26,35.434767,-83.442133,11,2019
2019-11-11,"Castle Hayne","New Hanover","PM2.5",40,34.364167,-77.838611,11,2019
2019-11-11,"Clemmons Middle","Forsyth","PM2.5",58,36.026,-80.342,11,2019
2019-11-11,"Durham Armory","Durham","PM2.5",41,36.0329550008979,-78.904037,11,2019
2019-11-11,"Garinger High School","Mecklenburg","Ozone",34,35.2401000008895,-80.785683,11,2019
2019-11-11,"Garinger High School","Mecklenburg","PM2.5",41,35.2401000008895,-80.785683,11,2019
2019-11-11,"Hattie Avenue","Forsyth","PM2.5",54,36.110693332,-80.2264378,11,2019
2019-11-11,"Leggett","Edgecombe","PM2.5",38,35.988278,-77.5843,11,2019
2019-11-11,"Mendenhall School","Guilford","PM2.5",42,36.1090060008986,-79.802314,11,2019
2019-11-11,"Millbrook School","Wake","Ozone",35,35.856111,-78.574167,11,2019
2019-11-11,"Millbrook School","Wake","PM2.5",45,35.856111,-78.574167,11,2019
2019-11-11,"Pitt Agri. Center","Pitt","PM2.5",32,35.6412760008938,-77.360126,11,2019
2019-11-11,"West Johnston Co.","Johnston","PM2.5",42,35.59095,-78.4622,11,2019
2019-11-12,"Bryson City","Swain","PM2.5",11,35.434767,-83.442133,11,2019
2019-11-12,"Castle Hayne","New Hanover","PM2.5",12,34.364167,-77.838611,11,2019
2019-11-12,"Clemmons Middle","Forsyth","PM2.5",27,36.026,-80.342,11,2019
2019-11-12,"Durham Armory","Durham","PM2.5",24,36.0329550008979,-78.904037,11,2019
2019-11-12,"Garinger High School","Mecklenburg","Ozone",27,35.2401000008895,-80.785683,11,2019
2019-11-12,"Garinger High School","Mecklenburg","PM2.5",24,35.2401000008895,-80.785683,11,2019
2019-11-12,"Hattie Avenue","Forsyth","PM2.5",24,36.110693332,-80.2264378,11,2019
2019-11-12,"Leggett","Edgecombe","PM2.5",26,35.988278,-77.5843,11,2019
2019-11-12,"Mendenhall School","Guilford","PM2.5",13,36.1090060008986,-79.802314,11,2019
2019-11-12,"Millbrook School","Wake","Ozone",29,35.856111,-78.574167,11,2019
2019-11-12,"Millbrook School","Wake","PM2.5",25,35.856111,-78.574167,11,2019
2019-11-12,"Pitt Agri. Center","Pitt","PM2.5",17,35.6412760008938,-77.360126,11,2019
2019-11-12,"West Johnston Co.","Johnston","PM2.5",23,35.59095,-78.4622,11,2019
2019-11-13,"Bryson City","Swain","PM2.5",23,35.434767,-83.442133,11,2019
2019-11-13,"Castle Hayne","New Hanover","PM2.5",10,34.364167,-77.838611,11,2019
2019-11-13,"Clemmons Middle","Forsyth","PM2.5",28,36.026,-80.342,11,2019
2019-11-13,"Durham Armory","Durham","PM2.5",15,36.0329550008979,-78.904037,11,2019
2019-11-13,"Garinger High School","Mecklenburg","Ozone",31,35.2401000008895,-80.785683,11,2019
2019-11-13,"Garinger High School","Mecklenburg","PM2.5",35,35.2401000008895,-80.785683,11,2019
2019-11-13,"Hattie Avenue","Forsyth","PM2.5",25,36.110693332,-80.2264378,11,2019
2019-11-13,"Leggett","Edgecombe","PM2.5",13,35.988278,-77.5843,11,2019
2019-11-13,"Mendenhall School","Guilford","PM2.5",20,36.1090060008986,-79.802314,11,2019
2019-11-13,"Millbrook School","Wake","Ozone",32,35.856111,-78.574167,11,2019
2019-11-13,"Millbrook School","Wake","PM2.5",17,35.856111,-78.574167,11,2019
2019-11-13,"Pitt Agri. Center","Pitt","PM2.5",10,35.6412760008938,-77.360126,11,2019
2019-11-13,"West Johnston Co.","Johnston","PM2.5",15,35.59095,-78.4622,11,2019
2019-11-14,"Bryson City","Swain","PM2.5",37,35.434767,-83.442133,11,2019
2019-11-14,"Castle Hayne","New Hanover","PM2.5",24,34.364167,-77.838611,11,2019
2019-11-14,"Clemmons Middle","Forsyth","PM2.5",60,36.026,-80.342,11,2019
2019-11-14,"Durham Armory","Durham","PM2.5",38,36.0329550008979,-78.904037,11,2019
2019-11-14,"Garinger High School","Mecklenburg","Ozone",14,35.2401000008895,-80.785683,11,2019
2019-11-14,"Garinger High School","Mecklenburg","PM2.5",54,35.2401000008895,-80.785683,11,2019
2019-11-14,"Hattie Avenue","Forsyth","PM2.5",57,36.110693332,-80.2264378,11,2019
2019-11-14,"Leggett","Edgecombe","PM2.5",26,35.988278,-77.5843,11,2019
2019-11-14,"Mendenhall School","Guilford","PM2.5",53,36.1090060008986,-79.802314,11,2019
2019-11-14,"Millbrook School","Wake","Ozone",28,35.856111,-78.574167,11,2019
2019-11-14,"Millbrook School","Wake","PM2.5",38,35.856111,-78.574167,11,2019
2019-11-14,"Pitt Agri. Center","Pitt","PM2.5",26,35.6412760008938,-77.360126,11,2019
2019-11-14,"West Johnston Co.","Johnston","PM2.5",32,35.59095,-78.4622,11,2019
2019-11-15,"Bryson City","Swain","PM2.5",31,35.434767,-83.442133,11,2019
2019-11-15,"Castle Hayne","New Hanover","PM2.5",22,34.364167,-77.838611,11,2019
2019-11-15,"Clemmons Middle","Forsyth","PM2.5",46,36.026,-80.342,11,2019
2019-11-15,"Durham Armory","Durham","PM2.5",44,36.0329550008979,-78.904037,11,2019
2019-11-15,"Garinger High School","Mecklenburg","Ozone",31,35.2401000008895,-80.785683,11,2019
2019-11-15,"Garinger High School","Mecklenburg","PM2.5",50,35.2401000008895,-80.785683,11,2019
2019-11-15,"Hattie Avenue","Forsyth","PM2.5",41,36.110693332,-80.2264378,11,2019
2019-11-15,"Leggett","Edgecombe","PM2.5",40,35.988278,-77.5843,11,2019
2019-11-15,"Mendenhall School","Guilford","PM2.5",32,36.1090060008986,-79.802314,11,2019
2019-11-15,"Millbrook School","Wake","Ozone",25,35.856111,-78.574167,11,2019
2019-11-15,"Millbrook School","Wake","PM2.5",35,35.856111,-78.574167,11,2019
2019-11-15,"Pitt Agri. Center","Pitt","PM2.5",23,35.6412760008938,-77.360126,11,2019
2019-11-15,"West Johnston Co.","Johnston","PM2.5",25,35.59095,-78.4622,11,2019
2019-11-16,"Bryson City","Swain","PM2.5",21,35.434767,-83.442133,11,2019
2019-11-16,"Castle Hayne","New Hanover","PM2.5",22,34.364167,-77.838611,11,2019
2019-11-16,"Clemmons Middle","Forsyth","PM2.5",39,36.026,-80.342,11,2019
2019-11-16,"Durham Armory","Durham","PM2.5",29,36.0329550008979,-78.904037,11,2019
2019-11-16,"Garinger High School","Mecklenburg","Ozone",31,35.2401000008895,-80.785683,11,2019
2019-11-16,"Garinger High School","Mecklenburg","PM2.5",25,35.2401000008895,-80.785683,11,2019
2019-11-16,"Hattie Avenue","Forsyth","PM2.5",38,36.110693332,-80.2264378,11,2019
2019-11-16,"Leggett","Edgecombe","PM2.5",32,35.988278,-77.5843,11,2019
2019-11-16,"Mendenhall School","Guilford","PM2.5",23,36.1090060008986,-79.802314,11,2019
2019-11-16,"Millbrook School","Wake","Ozone",34,35.856111,-78.574167,11,2019
2019-11-16,"Millbrook School","Wake","PM2.5",41,35.856111,-78.574167,11,2019
2019-11-16,"Pitt Agri. Center","Pitt","PM2.5",33,35.6412760008938,-77.360126,11,2019
2019-11-16,"West Johnston Co.","Johnston","PM2.5",31,35.59095,-78.4622,11,2019
2019-11-17,"Bryson City","Swain","PM2.5",30,35.434767,-83.442133,11,2019
2019-11-17,"Castle Hayne","New Hanover","PM2.5",15,34.364167,-77.838611,11,2019
2019-11-17,"Clemmons Middle","Forsyth","PM2.5",23,36.026,-80.342,11,2019
2019-11-17,"Durham Armory","Durham","PM2.5",14,36.0329550008979,-78.904037,11,2019
2019-11-17,"Garinger High School","Mecklenburg","Ozone",32,35.2401000008895,-80.785683,11,2019
2019-11-17,"Garinger High School","Mecklenburg","PM2.5",20,35.2401000008895,-80.785683,11,2019
2019-11-17,"Hattie Avenue","Forsyth","PM2.5",21,36.110693332,-80.2264378,11,2019
2019-11-17,"Leggett","Edgecombe","PM2.5",18,35.988278,-77.5843,11,2019
2019-11-17,"Mendenhall School","Guilford","PM2.5",13,36.1090060008986,-79.802314,11,2019
2019-11-17,"Millbrook School","Wake","Ozone",31,35.856111,-78.574167,11,2019
2019-11-17,"Millbrook School","Wake","PM2.5",20,35.856111,-78.574167,11,2019
2019-11-17,"Pitt Agri. Center","Pitt","PM2.5",14,35.6412760008938,-77.360126,11,2019
2019-11-17,"West Johnston Co.","Johnston","PM2.5",17,35.59095,-78.4622,11,2019
2019-11-18,"Bryson City","Swain","PM2.5",32,35.434767,-83.442133,11,2019
2019-11-18,"Castle Hayne","New Hanover","PM2.5",19,34.364167,-77.838611,11,2019
2019-11-18,"Clemmons Middle","Forsyth","PM2.5",34,36.026,-80.342,11,2019
2019-11-18,"Durham Armory","Durham","PM2.5",25,36.0329550008979,-78.904037,11,2019
2019-11-18,"Garinger High School","Mecklenburg","Ozone",11,35.2401000008895,-80.785683,11,2019
2019-11-18,"Garinger High School","Mecklenburg","PM2.5",27,35.2401000008895,-80.785683,11,2019
2019-11-18,"Hattie Avenue","Forsyth","PM2.5",26,36.110693332,-80.2264378,11,2019
2019-11-18,"Leggett","Edgecombe","PM2.5",36,35.988278,-77.5843,11,2019
2019-11-18,"Mendenhall School","Guilford","PM2.5",15,36.1090060008986,-79.802314,11,2019
2019-11-18,"Millbrook School","Wake","Ozone",23,35.856111,-78.574167,11,2019
2019-11-18,"Millbrook School","Wake","PM2.5",26,35.856111,-78.574167,11,2019
2019-11-18,"Pitt Agri. Center","Pitt","PM2.5",20,35.6412760008938,-77.360126,11,2019
2019-11-18,"West Johnston Co.","Johnston","PM2.5",22,35.59095,-78.4622,11,2019
2019-11-19,"Bryson City","Swain","PM2.5",28,35.434767,-83.442133,11,2019
2019-11-19,"Castle Hayne","New Hanover","PM2.5",18,34.364167,-77.838611,11,2019
2019-11-19,"Clemmons Middle","Forsyth","PM2.5",57,36.026,-80.342,11,2019
2019-11-19,"Durham Armory","Durham","PM2.5",30,36.0329550008979,-78.904037,11,2019
2019-11-19,"Garinger High School","Mecklenburg","Ozone",14,35.2401000008895,-80.785683,11,2019
2019-11-19,"Garinger High School","Mecklenburg","PM2.5",56,35.2401000008895,-80.785683,11,2019
2019-11-19,"Hattie Avenue","Forsyth","PM2.5",55,36.110693332,-80.2264378,11,2019
2019-11-19,"Leggett","Edgecombe","PM2.5",42,35.988278,-77.5843,11,2019
2019-11-19,"Mendenhall School","Guilford","PM2.5",36,36.1090060008986,-79.802314,11,2019
2019-11-19,"Millbrook School","Wake","Ozone",23,35.856111,-78.574167,11,2019
2019-11-19,"Millbrook School","Wake","PM2.5",37,35.856111,-78.574167,11,2019
2019-11-19,"Pitt Agri. Center","Pitt","PM2.5",27,35.6412760008938,-77.360126,11,2019
2019-11-19,"West Johnston Co.","Johnston","PM2.5",32,35.59095,-78.4622,11,2019
2019-11-20,"Bryson City","Swain","PM2.5",19,35.434767,-83.442133,11,2019
2019-11-20,"Castle Hayne","New Hanover","PM2.5",42,34.364167,-77.838611,11,2019
2019-11-20,"Clemmons Middle","Forsyth","PM2.5",51,36.026,-80.342,11,2019
2019-11-20,"Durham Armory","Durham","PM2.5",40,36.0329550008979,-78.904037,11,2019
2019-11-20,"Garinger High School","Mecklenburg","Ozone",31,35.2401000008895,-80.785683,11,2019
2019-11-20,"Garinger High School","Mecklenburg","PM2.5",38,35.2401000008895,-80.785683,11,2019
2019-11-20,"Hattie Avenue","Forsyth","PM2.5",42,36.110693332,-80.2264378,11,2019
2019-11-20,"Leggett","Edgecombe","PM2.5",36,35.988278,-77.5843,11,2019
2019-11-20,"Mendenhall School","Guilford","PM2.5",37,36.1090060008986,-79.802314,11,2019
2019-11-20,"Millbrook School","Wake","Ozone",32,35.856111,-78.574167,11,2019
2019-11-20,"Millbrook School","Wake","PM2.5",47,35.856111,-78.574167,11,2019
2019-11-20,"Pitt Agri. Center","Pitt","PM2.5",35,35.6412760008938,-77.360126,11,2019
2019-11-20,"West Johnston Co.","Johnston","PM2.5",45,35.59095,-78.4622,11,2019
2019-11-21,"Bryson City","Swain","PM2.5",23,35.434767,-83.442133,11,2019
2019-11-21,"Castle Hayne","New Hanover","PM2.5",45,34.364167,-77.838611,11,2019
2019-11-21,"Clemmons Middle","Forsyth","PM2.5",52,36.026,-80.342,11,2019
2019-11-21,"Durham Armory","Durham","PM2.5",39,36.0329550008979,-78.904037,11,2019
2019-11-21,"Garinger High School","Mecklenburg","Ozone",30,35.2401000008895,-80.785683,11,2019
2019-11-21,"Garinger High School","Mecklenburg","PM2.5",39,35.2401000008895,-80.785683,11,2019
2019-11-21,"Hattie Avenue","Forsyth","PM2.5",48,36.110693332,-80.2264378,11,2019
2019-11-21,"Leggett","Edgecombe","PM2.5",44,35.988278,-77.5843,11,2019
2019-11-21,"Mendenhall School","Guilford","PM2.5",31,36.1090060008986,-79.802314,11,2019
2019-11-21,"Millbrook School","Wake","Ozone",24,35.856111,-78.574167,11,2019
2019-11-21,"Millbrook School","Wake","PM2.5",49,35.856111,-78.574167,11,2019
2019-11-21,"Pitt Agri. Center","Pitt","PM2.5",41,35.6412760008938,-77.360126,11,2019
2019-11-21,"West Johnston Co.","Johnston","PM2.5",40,35.59095,-78.4622,11,2019
2019-11-22,"Bryson City","Swain","PM2.5",47,35.434767,-83.442133,11,2019
2019-11-22,"Clemmons Middle","Forsyth","PM2.5",68,36.026,-80.342,11,2019
2019-11-22,"Durham Armory","Durham","PM2.5",54,36.0329550008979,-78.904037,11,2019
2019-11-22,"Garinger High School","Mecklenburg","Ozone",32,35.2401000008895,-80.785683,11,2019
2019-11-22,"Garinger High School","Mecklenburg","PM2.5",61,35.2401000008895,-80.785683,11,2019
2019-11-22,"Hattie Avenue","Forsyth","PM2.5",61,36.110693332,-80.2264378,11,2019
2019-11-22,"Leggett","Edgecombe","PM2.5",53,35.988278,-77.5843,11,2019
2019-11-22,"Mendenhall School","Guilford","PM2.5",52,36.1090060008986,-79.802314,11,2019
2019-11-22,"Millbrook School","Wake","Ozone",31,35.856111,-78.574167,11,2019
2019-11-22,"Millbrook School","Wake","PM2.5",59,35.856111,-78.574167,11,2019
2019-11-22,"Pitt Agri. Center","Pitt","PM2.5",48,35.6412760008938,-77.360126,11,2019
2019-11-23,"Bryson City","Swain","PM2.5",26,35.434767,-83.442133,11,2019
2019-11-23,"Clemmons Middle","Forsyth","PM2.5",31,36.026,-80.342,11,2019
2019-11-23,"Durham Armory","Durham","PM2.5",20,36.0329550008979,-78.904037,11,2019
2019-11-23,"Garinger High School","Mecklenburg","Ozone",15,35.2401000008895,-80.785683,11,2019
2019-11-23,"Garinger High School","Mecklenburg","PM2.5",49,35.2401000008895,-80.785683,11,2019
2019-11-23,"Hattie Avenue","Forsyth","PM2.5",25,36.110693332,-80.2264378,11,2019
2019-11-23,"Leggett","Edgecombe","PM2.5",29,35.988278,-77.5843,11,2019
2019-11-23,"Mendenhall School","Guilford","PM2.5",14,36.1090060008986,-79.802314,11,2019
2019-11-23,"Millbrook School","Wake","Ozone",24,35.856111,-78.574167,11,2019
2019-11-23,"Millbrook School","Wake","PM2.5",36,35.856111,-78.574167,11,2019
2019-11-23,"Pitt Agri. Center","Pitt","PM2.5",30,35.6412760008938,-77.360126,11,2019
2019-11-23,"West Johnston Co.","Johnston","PM2.5",37,35.59095,-78.4622,11,2019
2019-11-24,"Bryson City","Swain","PM2.5",7,35.434767,-83.442133,11,2019
2019-11-24,"Clemmons Middle","Forsyth","PM2.5",17,36.026,-80.342,11,2019
2019-11-24,"Durham Armory","Durham","PM2.5",10,36.0329550008979,-78.904037,11,2019
2019-11-24,"Garinger High School","Mecklenburg","Ozone",33,35.2401000008895,-80.785683,11,2019
2019-11-24,"Garinger High School","Mecklenburg","PM2.5",25,35.2401000008895,-80.785683,11,2019
2019-11-24,"Hattie Avenue","Forsyth","PM2.5",14,36.110693332,-80.2264378,11,2019
2019-11-24,"Leggett","Edgecombe","PM2.5",11,35.988278,-77.5843,11,2019
2019-11-24,"Mendenhall School","Guilford","PM2.5",11,36.1090060008986,-79.802314,11,2019
2019-11-24,"Millbrook School","Wake","Ozone",36,35.856111,-78.574167,11,2019
2019-11-24,"Millbrook School","Wake","PM2.5",17,35.856111,-78.574167,11,2019
2019-11-24,"Pitt Agri. Center","Pitt","PM2.5",8,35.6412760008938,-77.360126,11,2019
2019-11-24,"West Johnston Co.","Johnston","PM2.5",13,35.59095,-78.4622,11,2019
2019-11-25,"Bryson City","Swain","PM2.5",20,35.434767,-83.442133,11,2019
2019-11-25,"Clemmons Middle","Forsyth","PM2.5",34,36.026,-80.342,11,2019
2019-11-25,"Durham Armory","Durham","PM2.5",25,36.0329550008979,-78.904037,11,2019
2019-11-25,"Garinger High School","Mecklenburg","Ozone",31,35.2401000008895,-80.785683,11,2019
2019-11-25,"Garinger High School","Mecklenburg","PM2.5",50,35.2401000008895,-80.785683,11,2019
2019-11-25,"Hattie Avenue","Forsyth","PM2.5",28,36.110693332,-80.2264378,11,2019
2019-11-25,"Leggett","Edgecombe","PM2.5",26,35.988278,-77.5843,11,2019
2019-11-25,"Mendenhall School","Guilford","PM2.5",23,36.1090060008986,-79.802314,11,2019
2019-11-25,"Millbrook School","Wake","Ozone",29,35.856111,-78.574167,11,2019
2019-11-25,"Millbrook School","Wake","PM2.5",36,35.856111,-78.574167,11,2019
2019-11-25,"Pitt Agri. Center","Pitt","PM2.5",21,35.6412760008938,-77.360126,11,2019
2019-11-25,"West Johnston Co.","Johnston","PM2.5",30,35.59095,-78.4622,11,2019
2019-11-26,"Bryson City","Swain","PM2.5",38,35.434767,-83.442133,11,2019
2019-11-26,"Castle Hayne","New Hanover","PM2.5",33,34.364167,-77.838611,11,2019
2019-11-26,"Clemmons Middle","Forsyth","PM2.5",56,36.026,-80.342,11,2019
2019-11-26,"Durham Armory","Durham","PM2.5",46,36.0329550008979,-78.904037,11,2019
2019-11-26,"Garinger High School","Mecklenburg","Ozone",30,35.2401000008895,-80.785683,11,2019
2019-11-26,"Garinger High School","Mecklenburg","PM2.5",59,35.2401000008895,-80.785683,11,2019
2019-11-26,"Hattie Avenue","Forsyth","PM2.5",47,36.110693332,-80.2264378,11,2019
2019-11-26,"Leggett","Edgecombe","PM2.5",35,35.988278,-77.5843,11,2019
2019-11-26,"Mendenhall School","Guilford","PM2.5",40,36.1090060008986,-79.802314,11,2019
2019-11-26,"Millbrook School","Wake","Ozone",31,35.856111,-78.574167,11,2019
2019-11-26,"Millbrook School","Wake","PM2.5",53,35.856111,-78.574167,11,2019
2019-11-26,"Pitt Agri. Center","Pitt","PM2.5",40,35.6412760008938,-77.360126,11,2019
2019-11-26,"West Johnston Co.","Johnston","PM2.5",45,35.59095,-78.4622,11,2019
2019-11-27,"Bryson City","Swain","PM2.5",22,35.434767,-83.442133,11,2019
2019-11-27,"Castle Hayne","New Hanover","PM2.5",30,34.364167,-77.838611,11,2019
2019-11-27,"Clemmons Middle","Forsyth","PM2.5",56,36.026,-80.342,11,2019
2019-11-27,"Durham Armory","Durham","PM2.5",51,36.0329550008979,-78.904037,11,2019
2019-11-27,"Garinger High School","Mecklenburg","Ozone",22,35.2401000008895,-80.785683,11,2019
2019-11-27,"Garinger High School","Mecklenburg","PM2.5",48,35.2401000008895,-80.785683,11,2019
2019-11-27,"Hattie Avenue","Forsyth","PM2.5",54,36.110693332,-80.2264378,11,2019
2019-11-27,"Leggett","Edgecombe","PM2.5",52,35.988278,-77.5843,11,2019
2019-11-27,"Mendenhall School","Guilford","PM2.5",44,36.1090060008986,-79.802314,11,2019
2019-11-27,"Millbrook School","Wake","Ozone",31,35.856111,-78.574167,11,2019
2019-11-27,"Millbrook School","Wake","PM2.5",56,35.856111,-78.574167,11,2019
2019-11-27,"Pitt Agri. Center","Pitt","PM2.5",37,35.6412760008938,-77.360126,11,2019
2019-11-27,"West Johnston Co.","Johnston","PM2.5",48,35.59095,-78.4622,11,2019
2019-11-28,"Bryson City","Swain","PM2.5",4,35.434767,-83.442133,11,2019
2019-11-28,"Castle Hayne","New Hanover","PM2.5",25,34.364167,-77.838611,11,2019
2019-11-28,"Clemmons Middle","Forsyth","PM2.5",15,36.026,-80.342,11,2019
2019-11-28,"Durham Armory","Durham","PM2.5",9,36.0329550008979,-78.904037,11,2019
2019-11-28,"Garinger High School","Mecklenburg","Ozone",34,35.2401000008895,-80.785683,11,2019
2019-11-28,"Garinger High School","Mecklenburg","PM2.5",10,35.2401000008895,-80.785683,11,2019
2019-11-28,"Hattie Avenue","Forsyth","PM2.5",14,36.110693332,-80.2264378,11,2019
2019-11-28,"Leggett","Edgecombe","PM2.5",11,35.988278,-77.5843,11,2019
2019-11-28,"Mendenhall School","Guilford","PM2.5",8,36.1090060008986,-79.802314,11,2019
2019-11-28,"Millbrook School","Wake","Ozone",31,35.856111,-78.574167,11,2019
2019-11-28,"Millbrook School","Wake","PM2.5",15,35.856111,-78.574167,11,2019
2019-11-28,"Pitt Agri. Center","Pitt","PM2.5",9,35.6412760008938,-77.360126,11,2019
2019-11-28,"West Johnston Co.","Johnston","PM2.5",10,35.59095,-78.4622,11,2019
2019-11-29,"Bryson City","Swain","PM2.5",20,35.434767,-83.442133,11,2019
2019-11-29,"Castle Hayne","New Hanover","PM2.5",13,34.364167,-77.838611,11,2019
2019-11-29,"Clemmons Middle","Forsyth","PM2.5",30,36.026,-80.342,11,2019
2019-11-29,"Durham Armory","Durham","PM2.5",17,36.0329550008979,-78.904037,11,2019
2019-11-29,"Garinger High School","Mecklenburg","Ozone",24,35.2401000008895,-80.785683,11,2019
2019-11-29,"Garinger High School","Mecklenburg","PM2.5",28,35.2401000008895,-80.785683,11,2019
2019-11-29,"Hattie Avenue","Forsyth","PM2.5",27,36.110693332,-80.2264378,11,2019
2019-11-29,"Leggett","Edgecombe","PM2.5",18,35.988278,-77.5843,11,2019
2019-11-29,"Mendenhall School","Guilford","PM2.5",20,36.1090060008986,-79.802314,11,2019
2019-11-29,"Millbrook School","Wake","Ozone",27,35.856111,-78.574167,11,2019
2019-11-29,"Millbrook School","Wake","PM2.5",29,35.856111,-78.574167,11,2019
2019-11-29,"Pitt Agri. Center","Pitt","PM2.5",11,35.6412760008938,-77.360126,11,2019
2019-11-29,"West Johnston Co.","Johnston","PM2.5",29,35.59095,-78.4622,11,2019
2019-11-30,"Bryson City","Swain","PM2.5",20,35.434767,-83.442133,11,2019
2019-11-30,"Castle Hayne","New Hanover","PM2.5",30,34.364167,-77.838611,11,2019
2019-11-30,"Clemmons Middle","Forsyth","PM2.5",60,36.026,-80.342,11,2019
2019-11-30,"Durham Armory","Durham","PM2.5",42,36.0329550008979,-78.904037,11,2019
2019-11-30,"Garinger High School","Mecklenburg","Ozone",22,35.2401000008895,-80.785683,11,2019
2019-11-30,"Garinger High School","Mecklenburg","PM2.5",52,35.2401000008895,-80.785683,11,2019
2019-11-30,"Hattie Avenue","Forsyth","PM2.5",53,36.110693332,-80.2264378,11,2019
2019-11-30,"Leggett","Edgecombe","PM2.5",33,35.988278,-77.5843,11,2019
2019-11-30,"Mendenhall School","Guilford","PM2.5",41,36.1090060008986,-79.802314,11,2019
2019-11-30,"Millbrook School","Wake","Ozone",20,35.856111,-78.574167,11,2019
2019-11-30,"Millbrook School","Wake","PM2.5",60,35.856111,-78.574167,11,2019
2019-11-30,"Pitt Agri. Center","Pitt","PM2.5",8,35.6412760008938,-77.360126,11,2019
2019-11-30,"West Johnston Co.","Johnston","PM2.5",52,35.59095,-78.4622,11,2019
2019-12-01,"Bryson City","Swain","PM2.5",9,35.434767,-83.442133,12,2019
2019-12-01,"Castle Hayne","New Hanover","PM2.5",15,34.364167,-77.838611,12,2019
2019-12-01,"Clemmons Middle","Forsyth","PM2.5",29,36.026,-80.342,12,2019
2019-12-01,"Durham Armory","Durham","PM2.5",25,36.0329550008979,-78.904037,12,2019
2019-12-01,"Garinger High School","Mecklenburg","Ozone",37,35.2401000008895,-80.785683,12,2019
2019-12-01,"Garinger High School","Mecklenburg","PM2.5",32,35.2401000008895,-80.785683,12,2019
2019-12-01,"Hattie Avenue","Forsyth","PM2.5",26,36.110693332,-80.2264378,12,2019
2019-12-01,"Leggett","Edgecombe","PM2.5",26,35.988278,-77.5843,12,2019
2019-12-01,"Mendenhall School","Guilford","PM2.5",19,36.1090060008986,-79.802314,12,2019
2019-12-01,"Millbrook School","Wake","Ozone",22,35.856111,-78.574167,12,2019
2019-12-01,"Millbrook School","Wake","PM2.5",29,35.856111,-78.574167,12,2019
2019-12-01,"Pitt Agri. Center","Pitt","PM2.5",8,35.6412760008938,-77.360126,12,2019
2019-12-01,"West Johnston Co.","Johnston","PM2.5",26,35.59095,-78.4622,12,2019
2019-12-02,"Bryson City","Swain","PM2.5",3,35.434767,-83.442133,12,2019
2019-12-02,"Castle Hayne","New Hanover","PM2.5",13,34.364167,-77.838611,12,2019
2019-12-02,"Clemmons Middle","Forsyth","PM2.5",6,36.026,-80.342,12,2019
2019-12-02,"Durham Armory","Durham","PM2.5",8,36.0329550008979,-78.904037,12,2019
2019-12-02,"Garinger High School","Mecklenburg","Ozone",19,35.2401000008895,-80.785683,12,2019
2019-12-02,"Garinger High School","Mecklenburg","PM2.5",9,35.2401000008895,-80.785683,12,2019
2019-12-02,"Hattie Avenue","Forsyth","PM2.5",5,36.110693332,-80.2264378,12,2019
2019-12-02,"Leggett","Edgecombe","PM2.5",9,35.988278,-77.5843,12,2019
2019-12-02,"Mendenhall School","Guilford","PM2.5",2,36.1090060008986,-79.802314,12,2019
2019-12-02,"Millbrook School","Wake","Ozone",18,35.856111,-78.574167,12,2019
2019-12-02,"Millbrook School","Wake","PM2.5",13,35.856111,-78.574167,12,2019
2019-12-02,"West Johnston Co.","Johnston","PM2.5",9,35.59095,-78.4622,12,2019
2019-12-03,"Bryson City","Swain","PM2.5",5,35.434767,-83.442133,12,2019
